Pol6TTaCod,Capitulo,VarRC,VarAIR,diasAseg,SumaAseg,Cobertura,Tasa,Bonif,PrimaRC,PrimaCasco,PrimaNeta
01_CPLUS,1,1,1,183,3575000,C2,12.5706,8.8,8554.29,22469.95,30753.22
01_CPLUS,1,1,1,183,2200000,C1,9.9513,28.22,8554.29,10946.43,13997.62
01_CPLUS,2,3,1,183,8100000,D2%,13.4098,20,10264.41,61804.43,57655.07
01_CPLUS,1,1,1,183,0,A,0,20,10653.73,0,8522.98
01_CPLUS,1,1,1,184,3600000,B,8.5807,20,6480.52,15445.26,17540.62
01_CPLUS,1,1,1,183,4744000,C3,13.3708,20,8554.29,31715.54,32215.86
01_CPLUS,1,1,1,183,2420000,C1+,11.941,20,8554.29,14448.61,18402.32
01_21,1,1,1,183,0,A,0,0,10664.75,0,10664.75
01_21,2,3,1,183,9350000,D36,18.278,20,10264.41,85449.65,76571.25
01_21,2,3,1,183,0,A,0,0,12798.09,0,12798.09
01_21,8,1,2,183,0,A,0,0,6786.12,0,99273.84
01_21,8,1,2,183,0,A,0,0,6341.25,0,99273.84
01_21,3,1,2,183,0,A,0,0,26601.74,0,99273.84
01_21,3,1,2,183,0,A,0,0,26601.74,0,99273.84
01_21,3,1,2,183,0,A,0,0,26601.74,0,99273.84
01_21,8,1,2,183,0,A,0,0,6341.25,0,99273.84
01_21,1,1,1,183,1782000,D3,36.0492,0,8554.29,32119.84,44528.51
01_21,8,1,2,183,0,A,0,0,6341.25,0,6341.25
01_21,1,1,1,183,1227000,B1,4.3478,0,9572.36,2667.38,12559.83
01_21,1,2,1,183,128212.59,B1,4.3478,0,9572.36,2173.9,12007.13
01_21,1,1,1,183,76927.56,B1,4.3478,0,9572.36,2173.9,12007.13
01_21,1,1,1,183,4213000,B,8.5807,0,8554.29,18075.25,26629.54
01_21,1,1,1,183,0,A,0,0,10664.75,0,10664.75
01_21,7,3,1,183,0,A,0,0,2666.69,0,2666.69
01_21,7,2,1,183,0,A,0,0,2550.25,0,2550.25
01_21,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,183,2040000,D3,36.0492,0,8554.29,36770.19,49736.9
01_21,1,1,1,183,0,A,0,0,9184.25,0,9184.25
01_21,2,3,1,183,12540000,D3,22.8248,0,10264.41,143111.5,170549.29
01_21,1,1,1,183,4036000,D3,26.814,0,8554.29,54110.65,65262.25
01_21,7,3,1,183,0,A,0,0,2550.25,0,2550.25
01_21,2,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,7,3,1,183,0,A,0,0,2550.25,0,2550.25
01_21,1,1,1,183,3465000,C3,16.2677,0,8554.29,28183.79,38090.9
01_21,7,3,1,183,0,A,0,0,2296.49,0,2296.49
01_21,2,3,1,183,0,A,0,0,12798.09,0,12798.09
01_21,2,3,1,183,3421000,B,9.0572,0,10984.51,15492.34,27220.48
01_CPLUS,1,2,1,183,9900000,D2%,12.4806,20,8243.51,67153.74,60317.8
01_CPLUS,3,1,2,183,27374000,C,16.6128,30,23010.42,227379.4,175272.87
01_CPLUS,2,3,1,183,4147000,B,8.5807,0,10984.51,17792.08,30911.64
01_CPLUS,1,1,1,183,6754000,D2,19.4313,0,8554.29,65619.5,74173.79
01_CPLUS,2,1,1,183,3201000,B,9.0572,0,8554.29,14496.05,24789.87
01_CPLUS,3,1,2,183,0,A,0,0,29767.7,0,29767.7
01_CPLUS,2,3,1,183,0,A,0,0,12239.3,0,12239.3
01_CPLUS,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,183,0,A,0,0,10664.75,0,10664.75
01_21,3,1,2,183,12320000,B1,17.0438,0,25553.07,104989.81,149482.91
01_21,8,1,2,183,0,A,0,0,6341.25,0,149482.91
01_21,1,1,1,183,4576000,D3,25.3244,0,8554.29,57942.23,73449.59
01_21,2,3,1,183,0,A,0,0,12798.09,0,12798.09
01_21,2,3,1,183,11660000,D3,22.8248,0,9891.5,133068.59,142960.09
01_21,1,1,1,183,2189000,C,17.1377,0,9154.41,18757.22,28811.98
01_21,2,1,1,183,1793000,C,18.8537,0,9154.41,16902.34,28085.03
01_21,1,1,1,183,0,A,0,0,10664.75,0,10664.75
01_21,2,3,1,183,0,A,0,0,12798.09,0,12798.09
01_21,8,1,2,183,0,A,0,8.1,7095.94,0,6521.17
01_21,4,4,16,183,0,A,0,20,9705.14,0,7764.11
01_21,2,3,1,183,9020000,D2,19.8476,7.6,9891.5,89512.68,91849.46
01_21,3,1,2,183,0,A,0,20,28467.99,0,22774.39
01_21,8,1,2,183,2276844.16,B,20.9007,8.83,5689.77,23793.82,26880.19
01_21,8,1,2,183,0,A,0,20,7095.94,0,5676.75
01_21,8,1,2,183,0,A,0,20,7095.94,0,5676.75
01_21,2,1,1,183,1050851.16,C1+,14.0483,20,8554.29,7381.34,12748.5
01_21,4,4,16,183,0,A,0,20,9281.39,0,7425.11
01_21,4,4,16,183,0,A,0,20,9705.14,0,7764.11
01_21,4,4,16,183,0,A,0,20,9705.14,0,7764.11
01_21,3,1,2,183,12529000,C1,27.763,20,25553.07,173921.32,159579.51
01_21,3,1,2,183,0,A,0,20,29767.7,0,23814.16
01_21,1,1,1,183,0,A,0,0,10199.11,0,10199.11
01_21,1,2,1,183,4345000,D2I,24.4824,0,8554.29,53188.02,64295.34
01_21,1,1,1,183,3404000,D3,31.1334,0,8554.29,52989.05,67902.03
01_21,1,1,1,183,3080000,D3,31.1334,0,8554.29,47945.44,62253.18
01_21,2,3,1,183,4389000,B1,3.5573,0,10984.51,7806.5,19727.79
01_21,2,3,1,183,9240000,D3,25.1073,0,10264.41,115995.73,140179.63
01_21,1,1,1,183,2453000,B,10.4873,0,8554.29,12862.68,22960.49
01_21,3,1,2,183,0,A,0,0,29767.7,0,29767.7
01_21,1,2,1,183,4565000,C3,15.7303,0,8554.29,35904.41,46182.11
01_21,1,1,1,183,0,A,0,0,10664.75,0,10664.75
01_21,1,1,1,183,2035000,C,17.1377,0,8554.29,17437.61,26828.91
01_21,2,3,4,183,11578000,D2,21.0263,0,10264.41,121721.25,137828.28
01_CPLUS,3,1,2,183,12320000,C1,27.763,30,25553.07,171020.08,137601.2
01_CPLUS,7,3,1,183,0,A,0,-50,2550.25,0,3825.38
01_CPLUS,4,2,16,183,0,A,0,0,2388.68,0,3030.67
01_CPLUS,4,3,16,183,0,A,0,0,641.99,0,3030.67
01_CPLUS,1,1,1,183,6996000,D1%,11.9349,0.8,8554.29,62037.94,70027.49
01_21,1,1,1,183,5390000,D3,23.834,0,8243.51,64232.63,80184.06
01_21,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,183,0,A,0,0,10199.11,0,10199.11
01_21,2,4,1,183,6380000,D4I,27.6179,0,10984.51,88101.1,109657.74
01_21,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,183,1573000,C1,9.9513,0,9154.41,7826.7,17920.32
01_21,2,3,1,183,6105000,C1+,10.2168,0,10264.41,31186.78,41451.19
01_21,2,3,1,183,6490000,C3,15.2681,0,10264.41,49544.99,62187.56
01_21,2,3,1,183,0,A,0,0,11021.43,0,11021.43
01_21,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,183,2651000,C2,15.9823,0,8554.29,21184.54,32280.98
01_21,1,1,1,183,1925000,C,17.1377,0,9154.41,16495.04,26441.21
01_21,1,2,1,183,5555000,D2I,21.7615,0,8554.29,60442.57,76249.97
01_21,1,1,1,183,0,A,0,0,10199.11,0,10199.11
01_21,1,1,1,183,0,A,0,0,10664.75,0,10664.75
13_21,3,1,2,183,0,A,0,0,31647.27,0,31647.27
01_21,2,4,1,183,3108000,C2,17.5804,0,10264.41,27319.94,37584.35
01_21,1,1,1,183,2750000,D3,28.3031,0,8554.29,38916.77,49339.07
01_21,3,1,2,183,0,A,0,0,29767.7,0,29767.7
01_21,1,1,1,183,0,A,0,0,10664.75,0,10664.75
01_21,2,1,1,183,0,A,0,0,9184.25,0,9184.25
01_21,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,2,3,1,183,0,A,0,0,12239.3,0,12239.3
01_21,8,1,2,183,2101702.3,C1,24.4713,0,6366.93,25715.7,33316.99
01_21,2,3,1,183,0,A,0,0,12798.09,0,12798.09
01_21,8,1,2,183,0,A,0,20,7095.94,0,5676.75
01_21,2,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,2,3,1,183,0,A,0,0,11436.94,0,11436.94
01_21,2,1,1,183,4345000,D3,26.814,13.4,8554.29,58253.42,60276.96
01_CPLUS,2,3,1,183,6072000,C,13.7116,20,10264.41,41628.42,41514.26
01_CPLUS,1,1,1,183,7029000,D54,16.346,20,8554.29,57448.02,52801.85
01_CPLUS,2,3,4,183,11066000,B,7.7379,20,10264.41,42813.8,42462.57
01_CPLUS,1,2,1,183,3890000,D4%,17.246,20,8554.29,39044.6,38079.11
01_CPLUS,1,2,1,183,6600000,D4%,14.3722,10,8554.29,47428.26,50384.29
01_CPLUS,2,3,1,183,9100000,D2%,12.1907,20,10264.41,61735.53,57599.95
01_CPLUS,1,1,1,183,4510000,D4%,14.8782,20,8554.29,37341.53,40301.45
01_CPLUS,1,1,1,183,2145000,C,17.1377,0,8554.29,18380.19,27816.73
01_21,2,3,1,92,6710000,B,7.1509,0,5132.21,11995.64,17127.85
01_CPLUS,2,3,1,183,7403000,D2,21.8323,20,10264.41,80812.26,72861.34
01_21,2,3,1,183,13310000,D3,21.8027,0,9891.5,145096.97,515524.13
01_21,4,3,16,183,0,A,0,0,666.2,0,515524.13
01_21,4,5,16,183,0,A,0,0,2652.63,0,515524.13
01_21,4,5,16,183,0,A,0,0,2478.74,0,515524.13
01_21,8,1,2,183,0,A,0,0,7095.94,0,515524.13
01_21,3,1,2,183,0,A,0,0,29767.7,0,515524.13
01_21,3,1,2,183,0,A,0,0,28467.99,0,515524.13
01_21,3,1,2,183,0,A,0,0,28467.99,0,515524.13
01_21,3,1,2,183,0,A,0,0,26601.74,0,515524.13
01_21,7,2,1,183,0,A,0,0,2383.07,0,515524.13
01_21,4,3,16,183,0,A,0,0,712.93,0,515524.13
01_21,4,3,16,183,0,A,0,0,712.93,0,515524.13
01_21,8,1,2,183,0,A,0,0,6786.12,0,515524.13
01_21,7,3,1,183,0,A,0,0,2550.25,0,515524.13
01_21,2,3,1,183,12320000,D3,21.8027,0,9891.5,134304.63,515524.13
01_21,4,3,16,183,0,A,0,0,666.2,0,515524.13
01_21,8,1,2,183,0,A,0,0,6110.87,0,515524.13
01_21,3,1,2,183,0,A,0,0,26601.74,0,515524.13
01_21,4,5,16,183,0,A,0,0,2478.74,0,515524.13
01_21,7,2,1,183,0,A,0,0,2296.49,0,515524.13
01_21,8,1,2,183,0,A,0,0,6110.87,0,515524.13
01_21,7,3,1,183,0,A,0,0,2296.49,0,515524.13
01_21,4,3,16,183,0,A,0,0,666.2,0,515524.13
01_21,3,1,2,183,0,A,0,0,29767.7,0,515524.13
01_21,1,1,1,183,0,A,0,0,10664.75,0,10664.75
01_21,2,3,1,183,0,A,0,0,12798.09,0,12798.09
01_21,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,2,1,1,183,3300000,C2,17.5804,0,8554.29,29007.66,41042.87
01_21,2,2,1,183,4510000,D4I,32.1746,15,8554.29,72553.73,68941.82
01_21,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,2,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,183,6270000,D3,22.7668,15.64,8243.51,71373.92,74390.59
01_21,3,1,2,183,0,A,0,0,29767.7,0,29767.7
01_CPLUS,1,1,1,184,2299000,B,10.4873,20,8554.29,12055.15,16487.55
01_21,2,3,1,184,4620000,D3,28.4537,20,10264.41,65728.05,60793.97
15_21,2,4,1,184,0,A,0,0,24789.28,0,24789.28
01_21,1,1,1,184,3619000,D2,25.6483,20,8554.29,46410.6,45754.08
01_21,1,1,1,184,0,A,0,0,10664.75,0,10664.75
01_21,2,3,4,184,12650000,D2,21.0263,0,9891.5,132991.35,142882.85
01_21,2,3,1,184,0,A,0,0,12239.3,0,12239.3
01_21,1,1,1,184,1859000,C2,18.5058,0,9154.41,17201.14,28419.69
01_21,1,1,1,184,2673000,B,9.0572,0,8554.29,12104.95,22111.84
01_21,8,1,2,184,0,A,0,0,6786.12,0,6786.12
01_21,3,1,2,184,0,A,0,0,28467.99,0,28467.99
01_21,1,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,2,3,1,184,0,A,0,0,11436.94,0,11436.94
01_21,2,1,1,184,1925000,C2,20.3563,0,8554.29,19592.94,29087.69
01_21,1,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,4,4,16,184,0,A,0,0,8672.94,0,8672.94
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,2673000,B,9.0572,0,8554.29,12104.95,22111.84
01_21,7,3,1,184,0,A,0,0,2383.07,0,2383.07
01_21,1,1,1,184,0,A,0,0,10664.75,0,10664.75
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,8690000,D3,18.3437,-1.87,8243.51,79703.38,89591.5
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,3,1,2,184,0,A,0,0,29767.7,0,29767.7
01_CPLUS,1,1,1,184,3234000,C3,13.8276,0,8554.29,22359.23,31986.77
01_CPLUS,2,3,1,184,12100000,D1%,12.1907,20,9891.5,91528.39,81135.91
01_21,1,1,1,184,0,A,0,0,10653.73,0,10653.73
01_21,2,3,1,183,4950000,B,8.104,0,10264.41,20057.4,30321.81
01_21,1,1,1,184,2596000,B,9.0572,0,9154.41,11756.25,22321.41
01_21,1,2,1,184,35750000,D2I,22.443,10,8554.29,401168.63,412076.84
01_21,1,1,1,184,6325000,D3,22.3458,0,8554.29,70668.6,79222.89
01_21,2,4,1,184,0,A,0,0,12239.3,0,12239.3
01_CPLUS,1,1,1,184,2706000,D54,22.7741,0,8554.29,30813.36,39367.65
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,2,1,1,184,0,A,0,0,9184.25,0,9184.25
01_21,1,1,1,184,4565000,D36,20.2797,0,8243.51,46288.42,56753.78
01_21,1,1,1,184,3278000,D3,31.1334,0,8554.29,51027.65,65705.26
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,2354000,B,10.4873,0,9154.41,12343.55,22979.19
01_21,1,1,1,184,1892000,C1+,14.0483,0,9154.41,13289.69,22444.1
01_21,1,1,1,184,3410000,B,9.0572,0,8554.29,15442.53,25849.93
01_21,2,3,1,184,3465000,C1,8.5943,0,10984.51,14889.63,27660.9
01_21,2,1,1,184,5940000,B,7.6271,0,8554.29,22652.49,33925.08
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
15_21,2,3,1,184,156473.32,C1,31.2999,0,31403.06,15649.95,48931.01
01_21,1,1,1,184,1947000,C,17.1377,0,8554.29,16683.55,26038.65
01_21,2,4,1,184,8140000,D4I,27.6179,0,10264.41,112404.86,136157.86
01_21,2,3,1,184,10010000,D3,22.8248,0,10264.41,114238.13,138211.12
01_CPLUS,2,3,1,183,8140000,D2%,12.1907,-10.26,10264.41,56463.18,76562.15
01_CPLUS,2,4,1,184,7100000,D2%,10.9554,20,9891.5,46281.09,44938.07
01_CPLUS,1,1,1,184,4750000,D5%,13.5257,20,8554.29,33504.85,33647.31
01_CPLUS,1,1,1,184,4300000,D5%,14.3214,20,8554.29,33469.83,33619.3
01_21,7,3,1,183,0,A,0,0,1906.45,0,1906.45
01_21,1,1,1,92,1007164.54,C1,9.9513,0,4786.18,2505.65,7291.83
01_21,3,1,2,184,0,A,0,0,29767.7,0,29767.7
01_21,1,1,1,184,616206.87,C1,9.9513,0,9572.36,4975.65,14548.01
01_21,2,3,2,184,1068733.78,C1,10.9554,0,11486.01,6573.24,18059.25
01_21,2,3,1,184,8470000,D3,22.8248,14.64,10264.41,96663.03,101174.66
01_21,2,3,1,184,26950000,D3,18.7366,20,9891.5,252475.69,209893.75
01_21,1,1,1,184,4070000,C3,15.4119,0,8554.29,31363.22,41422.95
01_21,2,3,1,184,0,A,0,0,12798.09,0,12798.09
01_CPLUS,1,2,1,184,3344000,B,9.0572,0,8554.29,15143.64,23697.93
01_21,7,3,1,184,0,A,0,0,2383.07,0,2383.07
01_21,8,1,2,184,0,A,0,0,6786.12,0,6786.12
01_21,2,3,2,184,4345000,B,9.2851,0,10264.41,20171.88,32856.92
01_21,2,3,1,184,365104.4,C1,9.9513,0,11486.01,5970.78,18173.29
01_21,1,1,1,184,0,A,0,5,9530.49,0,9053.97
01_21,2,3,1,184,0,A,0,0,12798.09,0,12798.09
01_21,1,1,1,184,1892000,B,10.4873,19.36,9154.41,9920.99,15382.4
01_21,2,3,1,184,7535000,D3,25.1073,0,10264.41,94591.76,104856.17
01_21,7,3,1,184,0,A,0,0,2666.69,0,2666.69
01_21,1,1,1,184,1452000,C1,9.9513,0,9154.41,7224.65,16725.85
01_CPLUS,2,3,1,184,4620000,D36,22.7857,0,10264.41,52634.97,62899.38
01_21,1,1,1,184,4125000,D2,23.3166,0,8554.29,48090.49,58953.13
01_CPLUS,1,1,1,184,2904000,C2,13.5849,0,8554.29,19725.28,28279.57
01_CPLUS,2,3,1,183,18200000,D3,22.8248,18.59,9891.5,207705.68,177145.86
01_CPLUS,2,3,1,183,286007.35,B1,4.3478,0,11486.01,2608.68,14407.73
01_CPLUS,1,1,1,183,2816000,D54,22.7741,0,8554.29,32065.94,40620.23
01_CPLUS,2,4,1,184,12600000,D1%,13.3456,20,10264.41,104339.9,91683.45
01_21,1,1,1,183,4081000,D3,29.4954,0,8554.29,60185.37,75961.91
01_21,2,4,1,183,10405000,D2I,21.8323,0,10984.51,113582.54,138196.96
01_21,2,3,1,183,15400000,D3,22.8248,0,9891.5,175750.96,206732.58
01_21,2,3,1,183,9130000,D3,25.1073,0,10264.41,114614.83,138633.02
01_CPLUS,1,1,1,183,4389000,D2%,15.7534,20,8554.29,48018.89,49868.36
01_21,2,3,1,183,0,A,0,0,12798.09,0,12798.09
01_21,8,1,2,184,0,A,0,0,6341.25,0,6341.25
01_21,2,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,2,1,1,184,3399000,D3,31.1334,0,8554.29,52911.22,67814.86
01_21,1,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,1,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,2,1,1,184,7260000,D2,18.5612,0,8243.51,67377.16,75620.67
01_21,7,3,1,184,0,A,0,0,2550.25,0,2550.25
01_21,2,3,1,184,0,A,0,0,12798.09,0,12798.09
01_21,3,1,2,184,0,A,0,0,29767.7,0,29767.7
01_21,8,1,2,184,0,A,0,0,7095.94,0,7095.94
01_21,2,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,1,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,3,1,2,184,4809302.05,B3,22.4034,18.7,26719.7,53872.36,65521.34
01_21,1,1,1,184,2343000,C3,20.3564,0,8554.29,23847.53,32401.82
01_21,2,1,1,184,1412000,B,10.4873,0,9154.41,7404.04,17446.94
01_21,8,1,2,184,0,A,0,0,6341.25,0,6341.25
01_21,8,2,2,184,0,A,0,0,6341.25,0,6341.25
01_21,2,3,2,184,0,A,0,0,12239.3,0,12239.3
01_21,1,1,1,184,4015000,C2,15.1414,0,8554.29,30396.36,42598.22
01_21,1,1,1,184,875000,C1,9.9513,0,9154.41,4975.65,14727.14
01_21,4,4,16,184,0,A,0,0,8357.85,0,8357.85
01_21,8,1,2,184,0,A,0,0,6341.25,0,6341.25
01_21,2,3,1,184,0,A,0,0,12239.3,0,12239.3
01_21,1,1,1,184,1837000,D3,36.0492,0,9154.41,33111.19,46238.95
01_21,3,1,2,184,0,A,0,0,28467.99,0,28467.99
01_21,1,1,1,184,2728000,D54,22.7741,0,8554.29,31063.87,43345.83
01_21,3,1,2,184,15593000,C,25.8412,0,25553.07,201470.92,251200.5
01_21,1,2,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,1804000,C,17.1377,0,8554.29,15458.21,24754.5
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,4242000,D2,23.3166,0,8554.29,49454.51,60382.62
01_21,2,3,1,184,8360000,D3,22.8248,0,9891.5,95407.67,116748.09
01_21,4,4,16,184,0,A,0,0,8672.94,0,8672.94
01_21,1,1,1,184,2585000,C2,14.7888,0,8554.29,19114.53,28586.32
01_21,2,1,1,184,1650000,B1,4.3478,0,9154.41,3586.94,12741.35
01_21,2,3,1,184,19800000,D3,19.7588,20,9891.5,195612.12,164402.9
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,2,3,1,184,3905000,D2,26.1978,10,10264.41,51151.21,55274.06
01_21,1,1,1,184,9900000,D3,22.3458,-3.35,8243.51,110611.71,122836.87
01_21,1,1,1,184,5390000,D3,21.6996,20,8243.51,58480.42,53379.14
01_CPLUS,1,1,1,184,2904000,C2,13.5849,6.18,8554.29,19725.28,28752.65
01_CPLUS,1,1,1,184,2266000,C2,15.7299,7.9,8554.29,17821.98,26262.23
01_21,2,3,1,184,0,A,0,0,12239.3,0,12239.3
01_CPLUS,1,1,1,183,2497000,B1,4.3478,0,8554.29,5428.23,14633.91
01_CPLUS,2,3,1,184,6500000,D2%,12.1907,20,10264.41,47147.53,45929.55
01_CPLUS,2,3,1,184,7100000,D3%,13.4098,20,10264.41,51746.41,49608.66
01_CPLUS,2,1,1,184,5900000,D4%,12.7297,20,8243.51,39167.38,37928.71
01_21,2,4,1,184,35200000,D4I,23.983,0,9891.5,422100.8,431992.3
01_21,2,3,1,184,0,A,0,0,12798.09,0,12798.09
01_21,1,1,1,184,3905000,D3,29.4954,0,8554.29,57589.77,73054.83
01_21,2,3,1,184,0,A,0,0,12798.09,0,12798.09
01_21,2,3,1,184,0,A,0,0,11436.94,0,11436.94
01_21,2,3,1,184,14520000,D3,21.8027,8.72,9891.5,158287.6,170852.07
01_CPLUS,1,1,1,184,5118000,D3,27.8567,20,8554.29,71285.3,63871.67
01_CPLUS,1,1,1,184,2547000,C2,13.5849,0,8554.29,17300.37,25854.66
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,3,2,2,184,0,A,0,0,21170.86,0,21170.86
01_21,1,1,1,184,0,A,0,0,9184.25,0,9184.25
01_21,1,1,1,184,1903000,B1,4.3478,0,9154.41,4136.93,13787.77
01_21,1,1,1,184,0,A,0,0,9184.25,0,9184.25
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
07_21,3,1,2,184,0,A,0,0,29767.7,0,29767.7
01_21,3,1,2,184,0,A,0,0,29767.7,0,29767.7
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,2,1,1,184,2761000,B,9.0572,0,8554.29,12503.47,21657.93
01_21,1,1,1,184,3306000,D3,31.1334,0,8554.29,51463.51,60017.8
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_CPLUS,2,3,1,184,8030000,D54,18.3659,20,10984.51,73739.09,67778.88
01_CPLUS,3,1,2,184,20013000,C,18.4587,20,23877.92,184706.98,166867.92
01_CPLUS,1,2,1,183,7000000,D2%,14.3722,20,8554.29,59860.21,54731.6
01_CPLUS,1,2,1,184,4400000,D6%,17.246,20,8554.29,37941.2,37196.39
01_CPLUS,1,1,1,184,4620000,D2%,12.9201,20,8243.51,41455.3,41350.94
01_CPLUS,2,3,1,183,8965000,C2,11.7982,20,10264.41,52885.43,55596.87
01_21,3,1,2,183,0,A,0,0,29767.7,0,29767.7
01_21,8,1,2,183,0,A,0,0,7095.94,0,7095.94
01_21,1,1,1,184,4290000,D3,26.814,0,8243.51,57516.03,68520.31
01_21,1,1,1,184,5500000,D3,23.834,0,8243.51,65543.5,81652.23
01_21,2,1,1,184,8470000,C2,10.3578,0,8243.51,43865.29,52108.8
01_21,2,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,4345000,B,8.5807,0,8243.51,18641.57,26885.08
01_21,2,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,2,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,5720000,D36,16.5224,0,8243.51,47254.07,57765.78
01_21,1,1,1,184,4345000,D32,20.5442,0,8554.29,44632.28,55328.92
01_21,1,1,1,184,1045000,C1,9.9513,0,9572.36,5199.56,15021.5
01_21,2,4,1,184,0,A,0,10,11436.94,0,10293.25
01_21,2,3,1,184,10340000,D2,18.9588,20,9891.5,98017,86326.8
01_21,1,1,1,184,1243000,C1,9.9513,0,9572.36,6184.74,16499.27
01_CPLUS,2,3,1,184,10340000,D36,16.6411,10.1,9891.5,86034.49,86237.47
01_21,1,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,3,1,2,184,0,A,0,0,28467.99,0,28467.99
01_21,4,4,16,184,0,A,0,0,9281.39,0,9281.39
01_21,3,1,2,184,18502000,C,24.1218,0,25553.07,223150.77,275481.93
01_21,1,1,1,184,1683000,B,10.4873,0,9154.41,8825.07,19038.49
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,8,1,2,184,0,A,0,0,6786.12,0,6786.12
01_21,1,1,1,184,1865000,C1,9.9513,0,9154.41,9279.59,18434
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,3,1,2,184,0,A,0,0,29767.7,0,29767.7
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,0,A,0,0,10664.75,0,10664.75
01_CPLUS,1,1,1,184,2035000,C1+,11.941,20,9154.41,12149.97,17043.5
01_21,7,3,1,184,0,A,0,0,2383.07,0,2383.07
01_CPLUS,2,3,1,184,0,A,0,0,11436.94,0,11436.94
01_CPLUS,1,1,1,183,0,A,0,0,9530.49,0,9530.49
01_21,1,1,1,184,0,A,0,0,10664.75,0,10664.75
01_21,2,1,1,184,3465000,C2,17.5804,0,8554.29,30458.05,39012.34
01_CPLUS,2,3,1,184,11900000,D1%,12.1907,20,9891.5,90015.52,79925.62
01_21,1,1,1,184,0,A,0,0,10653.73,0,10653.73
01_21,2,3,1,184,0,A,0,0,12239.3,0,12239.3
01_21,2,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,2,3,1,184,0,A,0,0,12798.09,0,12798.09
01_21,1,1,1,184,3223000,C2,14.7888,0,8554.29,23832.15,35246.3
01_21,1,1,1,184,1661000,B,10.4873,0,9154.41,8709.71,18909.29
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,2,3,1,184,8910000,D3,22.8248,0,10264.41,101684.49,124151.04
01_21,1,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,2,1,1,184,0,A,0,0,9530.49,0,9530.49
01_21,2,3,1,184,0,A,0,0,11436.94,0,11436.94
01_21,1,1,1,184,0,A,0,0,9184.25,0,9184.25
01_21,1,1,1,184,0,A,0,0,10199.11,0,10199.11
01_21,1,1,1,184,7161000,D54,16.346,0,8243.51,58526.86,69579.66
01_21,2,4,1,184,9845000,D4I,23.983,12.65,9891.5,118056.32,124137.09
